DrugID,TargetID,label
D0RF9T,T34234,1
D0Z3UP,T53381,1
D03SWH,T11072,1
D0N8NC,T67162,1
D09UFV,T40016,1
D0AQ3H,T52522,1
D0S5FQ,T83813,1
D03LFR,T51426,1
D01FUB,T27137,1
D03STA,T28893,1
D02KMG,T52522,1
D0F6CT,T28330,1
D0G0IZ,T23714,1
D0U5CS,T02719,1
D0O7XO,T02333,1
D06ODM,T28893,1
D0S6KX,T58921,1
D0S6KX,T86591,1
D0R3EL,T14731,1
D04MOF,T52522,1
D0BQ8M,T22118,1
D03TNA,T24983,1
D09UGP,T72841,1
D0GP4R,T52522,1
D0N5JJ,T22118,1
D01QKR,T78709,1
D0O0AH,T47768,1
D0W9ZY,T28330,1
D01SJC,T47768,1
D0N7SG,T60693,1
D0SU1F,T11072,1
D08LZI,T86591,1
D0N1HL,T47768,1
D06SBK,T34234,1
D0B8JQ,T86591,1
D08HGY,T59679,1
D0I4GI,T34234,1
D0Q8UU,T86591,1
D00ECO,T73724,1
D09ZQX,T59679,1
D01JGG,T58921,1
D01JGG,T86591,1
D01JGG,T36557,1
D09OHP,T86591,1
D09OHP,T58921,1
D09OHP,T36557,1
D0G1YN,T58992,1
D0G1YN,T47768,1
D0P4BQ,T62820,1
D0P4BQ,T02719,1
D0B9EN,T86591,1
D00YSJ,T92072,1
D01BPF,T11072,1
D0Y0RW,T11072,1
D0Z7FU,T82083,1
D0Z7FU,T92689,1
D0Z7FU,T90782,1
D0Y0RW,T07806,1
D02ALD,T67162,1
D0P3DM,T67162,1
D0Y8UB,T97613,1
D0YZ8I,T37693,1
D08QWQ,T75797,1
D00HTY,T75797,1
D00HTY,T61722,1
D00HTY,T76198,1
D00HTY,T15497,1
D00HTY,T85467,1
D00HTY,T38529,1
D00HTY,T18876,1
D00HTY,T68782,1
D0M9RQ,T64765,1
D0J6XC,T79591,1
D0J6XC,T98933,1
D03TDW,T28893,1
D00CLM,T16156,1
D00CGH,T34234,1
D0T5FU,T62306,1
D05ONA,T47768,1
D0K2PS,T67162,1
D0RN6V,T60693,1
D02YKI,T59679,1
D01QXY,T28893,1
D0G1YO,T47768,1
D08WBJ,T62306,1
D0Z6WI,T02333,1
D05VNP,T11211,1
D06TWE,T58921,1
D0KE4Z,T46937,1
D0R9KG,T32060,1
D08EEU,T58921,1
D00ZGF,T59679,1
D0O9XN,T93788,1
D0Q8WG,T37693,1
D0B4CD,T13852,1
D0FP0D,T28893,1
D0S7UQ,T06182,1
D0U7OS,T61622,1
D01YIF,T57943,1
D05EPU,T51408,1
D0Z9RJ,T92072,1
D0C7WO,T78709,1
D0D7CH,T25307,1
D0L8HB,T46482,1
D0L8HB,T48703,1
D0M9RI,T59679,1
D0QX9K,T65783,1
D03NHS,T67710,1
D00AYW,T87166,1
DMDS20,T25608,1
DU2G0C,T46482,1
D7LQJ8,T51426,1
DT4WU3,T89534,1
D0WM5O,T65236,1
D08FHZ,T77365,1
D05KBP,T92072,1
D0T1FC,T46482,1
D0MO0J,T44919,1
D0E8IZ,T11072,1
D0O4NR,T59626,1
D03FLT,T51408,1
D0H5BC,T22939,1
D0I2RB,T13852,1
D0Q7NB,T37693,1
D09ALE,T60693,1
D03MYO,T98933,1
D07QHF,T93788,1
D01OXH,T66237,1
D0U7HL,T51408,1
D06MNF,T67162,1
D0O8BS,T87166,1
D0J6KZ,T37693,1
D0G6EI,T38529,1
D07WYI,T92828,1
D0XE0X,T67162,1
D0C5VQ,T03346,1
D0G0RT,T52522,1
D03QWO,T77365,1
D05AAD,T46482,1
D0D8FN,T97613,1
D07QAK,T28893,1
D0A5EF,T51408,1
D07QQP,T93515,1
D09UMP,T78709,1
D0E6ME,T58921,1
D0L5WA,T28893,1
D0L1KX,T60693,1
D0S3YN,T79232,1
D0W9NO,T86679,1
D03YAS,T18876,1
D04YAJ,T92072,1
D08FKH,T12475,1
D07LWT,T84486,1
D03LQC,T52522,1
D0OP8W,T78709,1
D0Y5ZT,T13852,1
D08FSD,T52921,1
D04EIF,T46482,1
D04DQZ,T58992,1
D0U1NA,T01777,1
D0Y3LL,T38529,1
D05ZDJ,T15556,1
D06HCF,T59679,1
D04ODO,T88185,1
D04XCO,T46482,1
D0D5VJ,T77365,1
D01HBG,T60693,1
D0R2SK,T80896,1
D06GNF,T68782,1
D07LZH,T80896,1
D0U7WF,T85467,1
D0U7WF,T38529,1
D0U7WF,T18876,1
D0R1YL,T28893,1
D0V9IE,T51408,1
D07WHS,T51408,1
D00HTO,T51426,1
D0F6TD,T78709,1
D04GMY,T59679,1
D05NZV,T44068,1
D0E6AH,T00895,1
D0V5WL,T58992,1
D0W9ZT,T58992,1
D0N9VZ,T58992,1
D0C6MS,T87166,1
D0UO4B,T59604,1
D01HXA,T80896,1
D0D1FC,T51408,1
D00BWF,T01777,1
D0I3YX,T92072,1
D0J1AV,T52522,1
D0C8PE,T67162,1
D00CVJ,T78709,1
D00CVJ,T11072,1
D00CVJ,T97613,1
D05EUR,T51426,1
D0N5CW,T02719,1
D0V6OZ,T21689,1
D0T7YE,T25307,1
D0F6YM,T30687,1
D0I4PW,T37693,1
D0N5CW,T62820,1
D0F5AR,T65197,1
D0JB3H,T88505,1
D0UD1Y,T88714,1
D08VIS,T92144,1
D0M4TJ,T99954,1
DDI6B0,T32060,1
D5XV9K,T36075,1
D53QMP,T37693,1
DOV7J4,T48703,1
DW9ML8,T51426,1
DBU2W3,T51426,1
D2L8NT,T53024,1
D2L8NT,T67162,1
DDI6B0,T83813,1
D0W9VW,T59604,1
D06ZXH,T60693,1
D00GZW,T51408,1
D0X7VB,T58921,1
D00SOZ,T38529,1
D0H8OH,T82146,1
D01XPY,T72032,1
D0L9KH,T13852,1
D05OZQ,T36075,1
D04ZKY,T78709,1
D04ZKY,T99524,1
D08TJM,T77365,1
D01IUS,T40016,1
D0D7UD,T15497,1
D0DY7W,T28893,1
D0Q5AT,T52522,1
D07YVK,T67162,1
D0A1AQ,T58921,1
D0Q6IW,T58921,1
D0B6RA,T02719,1
D0G6ZG,T17758,1
D07TQN,T60693,1
D08PFA,T58921,1
D0K2ID,T47768,1
D0MH8O,T91894,1
D0C2OR,T07173,1
D0B1EQ,T36075,1
D0CO3N,T99954,1
D07GJZ,T67162,1
D0K8NR,T72458,1
D0QG9A,T77365,1
D0K3OK,T60693,1
D0B4RU,T72841,1
D04DJN,T46521,1
D4Q5AW,T99954,1
D04BCB,T86591,1
D04BCB,T58921,1
D0X9PF,T35842,1
D0X9PF,T72458,1
D01UUD,T64765,1
D01NQM,T78656,1
D06FOU,T82146,1
D0DH5X,T51408,1
D0YP7B,T72458,1
D0Y4SI,T13852,1
D0O5TQ,T05849,1
D0J5DC,T28692,1
D07ZTO,T79961,1
D0T5OX,T47768,1
D08FJL,T84486,1
D07XGR,T86591,1
D03OFF,T58921,1
D05ZTH,T38529,1
D06CTE,T46482,1
D06YFA,T67162,1
D03SKD,T58992,1
D0H7KF,T67162,1
D0IT2G,T40016,1
D0N4OW,T66237,1
D0V4QS,T67162,1
D00BCG,T18950,1
D0U2OO,T78709,1
D03GCJ,T44068,1
D04PHC,T44068,1
D0H3HM,T67162,1
D0V3ZA,T67162,1
D0R1JV,T67162,1
D0N1TP,T34234,1
D0T7OW,T67162,1
D03DIG,T58992,1
D0X9RG,T58992,1
D0H3MG,T79232,1
D0Z6UC,T11072,1
D0O6IU,T67162,1
D04EYC,T67162,1
D0C1IW,T67162,1
D0LG8E,T67162,1
D04KJO,T52522,1
D0K5CB,T52522,1
D0SS4P,T52522,1
D07XYV,T52522,1
D04EGX,T67162,1
D0R6BI,T22118,1
D0X7KB,T67162,1
D07BSQ,T22939,1
D0NA8U,T40016,1
D0FG6M,T52522,1
D0Y7JU,T40016,1
D09OQV,T67162,1
D06XMU,T11211,1
D0SP3D,T67162,1
D0P6UB,T67162,1
D0IN7I,T67162,1
D00XWD,T59679,1
D0C4AM,T36075,1
D0E9TP,T73476,1
D0G3SH,T37046,1
D0N0ES,T88185,1
D0G1OZ,T67162,1
D00YWP,T11211,1
D0L2LS,T11211,1
D0U3GL,T11211,1
D0Z1WA,T52522,1
D0X5NX,T52522,1
D04XEG,T52522,1
D0Y2NE,T89534,1
D0J1ML,T89534,1
D0Z1FX,T89534,1
D0OL6O,T42822,1
D0IL7L,T40016,1
D0CW1P,T40016,1
D0FM2P,T40016,1
D08WYM,T12475,1
D04ODH,T12475,1
D0K5ER,T58921,1
D0R7JT,T72168,1
D06HLY,T79961,1
D0G5QB,T47768,1
D0X6HD,T47768,1
D0J2TN,T47768,1
D0GR0T,T47768,1
D05PIZ,T47768,1
D04URO,T89034,1
D0F1UL,T22939,1
D09QZI,T22939,1
D0I2SD,T22939,1
D0GL7U,T22939,1
D0V0IX,T99954,1
D01WUA,T99954,1
D00PEH,T16156,1
D08OKJ,T49493,1
D0Y3TM,T49493,1
D06XZW,T58921,1
D03DJL,T52522,1
D0EJ6O,T86591,1
D04USC,T77913,1
D03GOI,T36075,1
D0O6IZ,T67162,1
D08VSI,T16156,1
D0W1DI,T16156,1
D05LQX,T75797,1
D0H6QU,T67162,1
D0N6YV,T89534,1
D0BV3J,T59604,1
D0T2PL,T34234,1
D07ILQ,T93788,1
D0U7SH,T59881,1
D0U7SH,T66237,1
D0U7SH,T79232,1
D01UFN,T34234,1
D0G3PI,T60077,1
D0G3PI,T13726,1
D0G3PI,T61657,1
D0G3PI,T46456,1
D0I1LH,T72168,1
D0M3FJ,T79232,1
D0M3FJ,T59881,1
D07ILQ,T37693,1
D02DGU,T82146,1
D08VRX,T59604,1
D0O2YE,T59679,1
D0I8FI,T44068,1
D09GFL,T51408,1
D0K0VO,T78709,1
D03YVO,T72458,1
D02ULU,T36075,1
D0N2SR,T99954,1
D0H2JP,T47768,1
D0J5RN,T53381,1
D0TD1R,T16156,1
D0K0MW,T11448,1
D03PJU,T58992,1
D03PJU,T60693,1
D03PJU,T47768,1
D03XIS,T92076,1
D06FEF,T60693,1
D0S2BV,T58921,1
D09FYQ,T28893,1
D04VPV,T44861,1
D0PI8W,T72458,1
D0Y1PG,T51408,1
D0K5KL,T58992,1
D0PZ9R,T28893,1
D06PZN,T59679,1
D0E6YT,T37693,1
D0X5ZS,T76685,1
D0TH6M,T51426,1
D0E0MH,T51426,1
D03IMJ,T51426,1
D0J4CL,T51426,1
D03DZQ,T51426,1
D0WC8M,T32060,1
D0W9PY,T37693,1
D0LN9D,T37693,1
D0X5ZS,T37693,1
D0M9LM,T78709,1
D0T7HK,T78709,1
D0A4LL,T51426,1
D0F9TY,T78709,1
D05QJY,T51426,1
D0Y3NZ,T51426,1
D00SZR,T34234,1
D01GTU,T88505,1
D01PKZ,T88505,1
D02FAA,T94085,1
D03YWY,T37693,1
D04ILM,T88505,1
D04QBY,T51426,1
D07EDS,T51426,1
D08XES,T37693,1
D09FOM,T51426,1
D09YFJ,T82146,1
D0AJ2T,T88505,1
D0AW3F,T94085,1
D0C1PB,T88505,1
D0E2AD,T61657,1
D0EO3S,T88505,1
D0F5MF,T51426,1
D0FH6P,T88505,1
D0FK0Y,T83813,1
D0FM3Q,T88505,1
D0G3KY,T58921,1
D0G4EK,T88505,1
D0GQ8W,T37693,1
D0GQ8W,T76685,1
D0K3UO,T51426,1
D0L1JQ,T88505,1
D0M5EC,T61657,1
D0MC3J,T82146,1
D0MQ3X,T88505,1
D0MX0Q,T88505,1
D0OM2M,T51426,1
D0Q9QQ,T88505,1
D0RM4V,T88505,1
D0SA1N,T88505,1
D0T0YA,T92072,1
D0T9OL,T37693,1
D0TF0T,T58921,1
D0U9TR,T88505,1
D0UK7K,T34234,1
D0UW8Q,T51426,1
D0W8JK,T82146,1
D0WA9U,T51426,1
D0WN1Y,T88505,1
D0XG7K,T37693,1
D0ZG3D,T51426,1
D0ZQ0X,T82146,1
D01XIW,T51426,1
D02RCY,T51426,1
D0FC0B,T51426,1
D0N4PL,T51426,1
D0YK9Q,T51426,1
D0UW5J,T76685,1
DFBJ28,T59679,0
D01CCG,T71192,0
D0M0YH,T37046,0
D0S3WN,T17758,0
D01ZHW,T72032,0
D00HTY,T46937,0
D01UUD,T80858,0
D04FBZ,T72032,0
D0CO3N,T17523,0
D0OF3B,T92828,0
D0UH9E,T88714,0
D0Z7FU,T92828,0
D06DUE,T69091,0
D09QZI,T60182,0
D0M8DU,T61657,0
D05KEE,T59577,0
D04TJP,T35664,0
D0A8PD,T26500,0
D03OGA,T28692,0
D06DRY,T72841,0
D07OSA,T61622,0
D08XWZ,T64765,0
D01OXH,T65236,0
D00IQV,T49493,0
D0P0PP,T31227,0
D0D5SK,T62306,0
D0T7AR,T67894,0
D0L5WA,T32060,0
D0O5TQ,T22285,0
D0HN2M,T59875,0
D09UGP,T16336,0
D0N8LP,T43206,0
D4PG6A,T49493,0
D0FE7A,T52921,0
D09ULA,T92640,0
D0CO3N,T67710,0
D00BWF,T97917,0
D0SZ4T,T51408,0
D00CGH,T51426,0
D0N4OW,T38161,0
D02HUB,T62912,0
D0R1DP,T38161,0
D07YFL,T13714,0
D09UFV,T78709,0
D04SEX,T20575,0
D0L7PI,T32060,0
D0L5WA,T00890,0
D0K0MW,T29678,0
D03OYD,T65197,0
D04LEF,T23499,0
D0B8JQ,T23666,0
D0Y1WV,T61657,0
D0P6UB,T21689,0
D08NQA,T58130,0
D0R1YL,T00895,0
DU2G0C,T09826,0
D0A4XL,T88185,0
D0Q0LH,T85115,0
D0G3TV,T77796,0
D00GHK,T55654,0
D00AYW,T73482,0
D0R7OD,T90782,0
D0R1JV,T82083,0
D02BOW,T80858,0
D02UUO,T57943,0
D0F9TY,T80896,0
D05ZTH,T18950,0
D0H5FY,T68876,0
D05KBP,T59881,0
D07YVK,T28213,0
D0L7PI,T16555,0
D0U6NZ,T23714,0
D07WYI,T25705,0
D0O8BS,T72841,0
D0Y5ZT,T23499,0
D0W9VW,T11448,0
D02EHY,T08133,0
D0UW5J,T16555,0
D05JKQ,T44068,0
D02DGU,T09572,0
D0J4BF,T25307,0
D0A8PD,T00890,0
D09DSK,T92072,0
D00GTU,T78692,0
D00BWF,T49526,0
D0U0VH,T12475,0
D04ZIP,T33902,0
D09IJP,T11211,0
D07ZNP,T63393,0
D0E3FR,T40016,0
D08VPN,T62912,0
D03RHW,T88505,0
D0J1AV,T88185,0
D0Y6OX,T95923,0
D09AOO,T98933,0
D0B9EN,T61722,0
D0Q2MX,T98091,0
D07WYI,T86364,0
D0MS3D,T73482,0
D0G8TM,T78205,0
D0F8CC,T25608,0
D0C5VQ,T62306,0
D03WBX,T89534,0
D04JOG,T83813,0
D0UX4A,T84439,0
D0F1UL,T12475,0
D0U7SH,T35664,0
D0X9RG,T59679,0
D0ZF1W,T76198,0
D0IN7I,T79961,0
D01HRV,T11072,0
D0G6EI,T36059,0
D09LXQ,T10383,0
D02EBQ,T36075,0
D0T1SF,T37046,0
D01UFF,T16555,0
D03TNA,T02728,0
D0GR0T,T55956,0
D01JGG,T02719,0
D0F7XM,T99816,0
D0Q7TH,T99524,0
D0W1DI,T73724,0
D01ZCI,T18950,0
D0H3MO,T76414,0
D0PN6Z,T13852,0
D0Q5SL,T13644,0
D0F3XQ,T39380,0
D06GNF,T84486,0
D0R6PF,T49072,0
D01UXW,T88505,0
D0AV0O,T97413,0
D0E3AL,T50089,0
D0U5FF,T51408,0
D03XIS,T38012,0
D0BN1U,T92076,0
D04KQT,T60077,0
D00ECO,T00895,0
D0T5GV,T62276,0
D0Q9FZ,T59626,0
D0R8IE,T67710,0
D03GHN,T20331,0
D0K8IX,T73482,0
D0Q2PF,T71192,0
D03MYO,T15571,0
D9D6QN,T76198,0
D07FTI,T78205,0
D0DE8K,T96079,0
D03SKD,T88505,0
D07CJR,T01777,0
D0XR8Q,T76846,0
D0T3EV,T52522,0
D03QFD,T49526,0
D03PGV,T61722,0
D00WCX,T90782,0
D0JB3H,T76414,0
D0I8TR,T15497,0
D0F6YM,T49493,0
D02OAI,T99524,0
D06FZS,T18876,0
D0BA6T,T62974,0
D01USH,T47768,0
D09TNC,T13484,0
D00DIF,T92828,0
D02SQF,T59626,0
D0X4PH,T22118,0
D02ORS,T67162,0
D0O2YE,T13714,0
D04DYM,T57943,0
D0Y9IB,T74238,0
D0F9TY,T47888,0
D05GYG,T86679,0
D0V6OZ,T49526,0
D0Q9SC,T87670,0
D0H8ID,T56588,0
D0TC5E,T68876,0
D02KMG,T44068,0
D09ZQN,T38529,0
D0M8VN,T74570,0
D0S6BX,T93515,0
D0E0MH,T21689,0
D02NZI,T96235,0
D0I4PW,T58992,0
D05KBP,T79961,0
D0T5EI,T49072,0
D0UK7K,T13714,0
D01XIW,T77548,0
D07ULI,T46521,0
D0T9OL,T89534,0
D0A1GQ,T32060,0
D07XUM,T29678,0
D0BN4Y,T99524,0
D0Y6OX,T73482,0
D0BA6T,T22118,0
D02VGS,T88185,0
D0N4PL,T92185,0
D0T0AG,T18950,0
D0N7NK,T66237,0
D0B6WH,T02728,0
D0R1XY,T27944,0
D0E9TP,T37046,0
D0P0SM,T99816,0
D09CZA,T38529,0
D0M3LK,T16336,0
D0S2LO,T99954,0
D0D5VJ,T02728,0
D0J6JT,T38012,0
D0V3ZA,T62306,0
D04EDO,T51115,0
D08LZI,T18876,0
D0M9DD,T17721,0
D0X5MA,T79232,0
D0M8VN,T86271,0
D0L5WA,T99816,0
D05HKB,T53024,0
D05HKB,T26500,0
D0LL7N,T88185,0
D00WCX,T67818,0
D05PKR,T09909,0
D0B0EB,T79780,0
D0N9UZ,T75797,0
D0O8BS,T70539,0
D03VGR,T99402,0
D02SMK,T60182,0
D0E3AL,T20575,0
DW5R6Y,T21038,0
D0V3OY,T73476,0
D0IT2G,T62841,0
D05UBB,T77796,0
D0D8CZ,T65236,0
D0FM3Q,T13852,0
D0I8AF,T60077,0
D0FP0D,T27944,0
D02ONK,T46521,0
D0K6MI,T86273,0
D0M9LM,T72458,0
D0M3CG,T64765,0
D0H7KF,T52522,0
D04PBD,T42724,0
D0X4NG,T13714,0
D0R1FZ,T22118,0
D0A6IQ,T82083,0
D0PI4H,T37693,0
D08VSI,T48268,0
D92KUQ,T93788,0
D0S8AN,T29683,0
D01CNF,T44919,0
D0N8NC,T76678,0
D0C8PE,T23666,0
D0EK6P,T85115,0
D0D7CH,T22118,0
D0BQ8M,T97613,0
D01BJB,T93788,0
D0CO3N,T60362,0
D0T3EV,T83382,0
D0IL7L,T86591,0
D01STE,T62820,0
D0C5RZ,T30985,0
D02KIM,T02728,0
D0R9CC,T72841,0
D0FK0Y,T32060,0
D0J4BF,T78581,0
D0S8AN,T98933,0
D09FYQ,T78656,0
D0YS2W,T11448,0
D0WD8M,T22939,0
D01BXE,T25705,0
D0K0FI,T67162,0
D0R5GS,T92640,0
D0XR9Z,T42724,0
D01BPF,T35664,0
D00CDM,T60693,0
D0GP4R,T90782,0
D04QIE,T22285,0
D0C5RZ,T27137,0
D0B2MN,T56272,0
D0N4OW,T63393,0
D0K3LQ,T77548,0
D08HGY,T49493,0
D0A7GH,T73859,0
D0J6UH,T16691,0
D08MLH,T47094,0
D06OBX,T11072,0
D0J6JT,T56272,0
D0MQ3X,T78581,0
D06VZS,T93788,0
D06XZW,T99816,0
D08XES,T02333,0
D07CJR,T08133,0
D05NWF,T80513,0
D0K1TQ,T67818,0
D04XEG,T25307,0
D0R5QF,T97917,0
D0SM3V,T47768,0
D0EM9A,T13852,0
D0T4BP,T96079,0
D0Q7BG,T21689,0
D02VPW,T62193,0
D0V0YM,T25705,0
D01ETZ,T18876,0
D07YDE,T62912,0
D07GJZ,T77796,0
D0V3OY,T09826,0
D03FLT,T61722,0
D0AJ2T,T40016,0
D06FZS,T56588,0
D0Y8UF,T99816,0
D0N9VZ,T79961,0
D06QYM,T79232,0
D0UL7R,T97413,0
D0K5QH,T75643,0
D02XKE,T87023,0
D0ZZ9M,T30563,0
D09FOM,T56143,0
DNL2F1,T38012,0
D0S7UQ,T99816,0
D0XY3G,T92185,0
D0O8BS,T02551,0
D0PI4H,T88531,0
D0R7ZC,T16555,0
D08VSI,T02728,0
D03NXZ,T07806,0
D06BYY,T71192,0
D09IJP,T87166,0
D0SY2M,T92609,0
D09AZM,T15556,0
D0M9RQ,T92828,0
D07MFG,T60362,0
D0I0LW,T20331,0
D0C5SV,T48703,0
D0T7AR,T46521,0
D05VGC,T69091,0
D0S9YX,T53186,0
D0T8OD,T84486,0
D02UUO,T22285,0
D0F1UL,T58992,0
D07ZTO,T95923,0
D03GLM,T09909,0
D03MYO,T72032,0
D08XBQ,T59679,0
D0R8IE,T55654,0
D0BW9V,T97613,0
D0P6UB,T15497,0
D04YAJ,T16633,0
D0F2OO,T60362,0
D03GOI,T02551,0
D0SY2M,T17758,0
D02HHW,T23714,0
D03ZNB,T74456,0
D0T2GA,T89534,0
D0K3UO,T39716,0
D0A8PD,T05849,0
D02IVR,T42822,0
D0P0SM,T80896,0
D0N0IQ,T52297,0
D09XLT,T74238,0
D07KMN,T01777,0
D05PIZ,T64765,0
D0G3PI,T77796,0
D0WA9U,T27944,0
D06OBX,T36059,0
D0X2TO,T62193,0
D07LWT,T69485,0
D01YEN,T49072,0
D0O7XO,T65783,0
D0PB6B,T42724,0
D0T4WF,T88531,0
D03SKD,T20709,0
D0P6IV,T27944,0
D02SQF,T42392,0
D0U5LL,T35664,0
D08VSI,T16691,0
D02ORS,T73482,0
D01BVI,T02551,0
D01GPC,T63393,0
D03LFR,T28309,0
D0H8KI,T72168,0
D0G1OZ,T27944,0
D0Y8UB,T17721,0
D01UXW,T24983,0
D0H7NV,T80513,0
D0Y2XY,T30219,0
D06GKL,T67818,0
D0I4PW,T68782,0
D0AV0O,T78581,0
D03DTZ,T69485,0
D0W9NO,T79232,0
D0F6AB,T83382,0
D0L5YV,T38529,0
D0MO0J,T76678,0
D08MLH,T42724,0
D06YZB,T78656,0
D04ASH,T25705,0
D0K6EG,T75797,0
D04IWB,T18876,0
D0AV0O,T46185,0
D0E8CZ,T72168,0
D06FEF,T13714,0
D0Z4HK,T61722,0
D08HIH,T02719,0
D0RN6V,T45674,0
D0K8VR,T65236,0
D03ZPH,T03346,0
D0LR1M,T52921,0
D0S2BB,T28692,0
D0R7ZC,T75643,0
D0F7XM,T59577,0
D0B8JQ,T96235,0
D05JMJ,T60182,0
D0J7RK,T74238,0
D0D1DI,T13852,0
D01BXE,T43206,0
D0D9AS,T15556,0
D0F7XM,T83382,0
D07ZTO,T02728,0
D0V4FZ,T52297,0
D0E8TW,T36075,0
D02YKI,T78709,0
D0N1HL,T61722,0
D01GTU,T00488,0
D0AU0F,T83382,0
D04QSJ,T75797,0
D02ORS,T90818,0
D0L2LS,T79062,0
D0G1UE,T27137,0
D03SAM,T52522,0
D0F3XQ,T74570,0
D02EBQ,T35664,0
D0Y9IB,T30687,0
D0C5RZ,T64830,0
D04FBZ,T95302,0
D02ORS,T96235,0
D0ZZ9M,T68876,0
D0A1MW,T82083,0
D0T6TW,T16633,0
D03WBX,T25307,0
D0A1AQ,T15497,0
D06XZW,T30985,0
D0FM2P,T53186,0
D03ZNB,T92640,0
D0J4BF,T65197,0
D01APL,T72458,0
D0HQ0E,T76198,0
D07WHS,T82702,0
D00GZW,T52921,0
D01QKR,T20575,0
D0Y4HL,T51385,0
D04DOV,T33584,0
D0K3GQ,T41580,0
D0PI8W,T22939,0
D0U7WF,T58130,0
D00FHZ,T95302,0
D08DFY,T46482,0
D0L5WA,T51115,0
D0E6AH,T88505,0
D08EXR,T79780,0
D0S2WC,T52522,0
D09XVQ,T79780,0
D03ZNB,T61227,0
D0Y4SI,T42822,0
D0XM1U,T76846,0
D08XES,T69091,0
D0XR8Q,T07806,0
D05JKQ,T10383,0
D0W6PP,T86591,0
D08EXR,T59875,0
D07ULI,T98091,0
D02SPI,T88531,0
D02FCY,T79780,0
D04DJN,T52921,0
D02KIM,T36557,0
D09AOO,T86271,0
D0EM9A,T22118,0
D09UGP,T93515,0
D06TWE,T46521,0
D03WIK,T13726,0
D01OIK,T22285,0
D03QWO,T53024,0
D0Q4CS,T61227,0
D0N0LB,T22939,0
D92KUQ,T51115,0
D01SNS,T67710,0
D0Q2RP,T41580,0
D0A3YN,T94085,0
D0V9TZ,T72267,0
D05KEE,T44068,0
D0U5EY,T73859,0
D0TF0T,T83382,0
D0K4GK,T74456,0
D03ZNB,T26500,0
D0U7BH,T02728,0
D06TOI,T72168,0
D0K8IX,T11211,0
D0T4PS,T37693,0
D0FG6M,T73482,0
D0B2MN,T87670,0
D0S2WC,T84117,0
D0D5SK,T43206,0
D01CCG,T53381,0
D0I8AF,T47094,0
D09RRF,T13644,0
D03OSG,T46185,0
D0K5QH,T90782,0
D0R5QQ,T07806,0
D0J6JT,T99954,0
D01ZZJ,T28309,0
D0SZ4T,T27137,0
D04WXI,T26073,0
D0K0MW,T75797,0
D02KIM,T92072,0
D05SYL,T73476,0
D0Q3ES,T13714,0
D0G4EK,T59328,0
D0Y6FA,T65236,0
D0BP7C,T08922,0
D0O9TT,T46521,0
D01UXW,T74238,0
D0F2OO,T47768,0
D0UH9E,T72267,0
D0Y6LS,T72267,0
D0B9EN,T87831,0
D04GMY,T09826,0
D0W9II,T38529,0
D0BV3J,T97917,0
D0S2BB,T82702,0
D0F3XQ,T06182,0
D07IZG,T36075,0
D0E3XG,T86591,0
D00YSJ,T23714,0
D0VA7C,T92609,0
D0NV5N,T79232,0
D8VH5Q,T86679,0
D0S9YX,T16691,0
D02VIZ,T56923,0
D04IWB,T18950,0
D03ZPH,T00488,0
D06VZE,T78709,0
D02RCY,T47094,0
D04DZE,T00890,0
D0RD0R,T29678,0
D05QTJ,T46456,0
D0G9IP,T51426,0
D02MMY,T56272,0
D07FPQ,T42392,0
D0R1YL,T68834,0
D07MFG,T30219,0
D08LVH,T95923,0
D0T6ID,T66237,0
D0EJ6O,T74570,0
D0R9KG,T29683,0
D0XY3G,T92076,0
D00IQV,T98091,0
D0Y8UB,T42822,0
D0S6BX,T16691,0
D0Z7FU,T59604,0
D0R6PF,T69485,0
D0T2GA,T17721,0
D7LQJ8,T86591,0
D0J4RI,T74570,0
D0B2MN,T11241,0
D0E3FR,T67710,0
D04QIE,T43206,0
D0C2UJ,T86271,0
D0B1EQ,T62391,0
D0X3NW,T09572,0
D0Y0RW,T46937,0
D0J7LY,T65236,0
D04DQZ,T59626,0
D0S2LO,T73476,0
D0ZH3G,T92144,0
D0K3LQ,T88505,0
D03PLH,T01777,0
D0UW8Q,T88505,0
D0E6AH,T25608,0
D0P1US,T84439,0
D4Q5AW,T77365,0
D02JXQ,T99524,0
D0T8JM,T79232,0
D09DXN,T77796,0
D06ZVB,T42724,0
D03TDN,T21038,0
D0E8IZ,T86271,0
D03DTZ,T56143,0
D04DOV,T29500,0
D0P7RI,T92828,0
D05OZQ,T71192,0
D0A4LL,T23666,0
D0S6BX,T94085,0
D02EWR,T98933,0
D04TVG,T13852,0
D09JXR,T80858,0
D05CRG,T13852,0
D0XG6U,T16633,0
D07WYI,T30687,0
DU2G0C,T56272,0
D04QIE,T42822,0
D0OT9B,T02719,0
D0V6OZ,T64830,0
D01RNA,T28893,0
D07QHF,T99816,0
D00YGA,T80513,0
D0LJ7R,T23714,0
D0I3YX,T74456,0
D06FOU,T33902,0
D0B4SF,T50089,0
D0W2FU,T36059,0
D07KMN,T38161,0
D0V4QS,T25307,0
D09JXR,T65197,0
D8VH5Q,T88185,0
D0I5TV,T71192,0
D0MU1V,T09572,0
D0O9ZY,T06182,0
D0B2MN,T22285,0
D0BQ8M,T99347,0
D0E9LJ,T62820,0
D0U3WW,T73482,0
D0K0VO,T76678,0
D01BPF,T93515,0
D00HCI,T71192,0
D0G5ZL,T62193,0
D0FK0Y,T24983,0
